Token,Coefficient,OddsRatio
miss,-0.03018943223212981,0.9702617172958389
summation,-0.030281370392582347,0.9701725173188969
jenkins,-0.030281370392582347,0.9701725173188969
scenar,-0.030281370392582347,0.9701725173188969
ppt,-0.030281370392582347,0.9701725173188969
sirt1,-0.030351862702769364,0.9701041300272886
gluteal,-0.03035408761125452,0.9701019716367792
legalization,-0.030355434089100606,0.9701006654168455
mito,-0.030357510496484025,0.9700986510947524
hads,-0.030357510496484025,0.9700986510947524
d8,-0.030357510496484025,0.9700986510947524
175mg,-0.030357510496484025,0.9700986510947524
albuminemia,-0.030357510496484025,0.9700986510947524
gvs,-0.030357510496484025,0.9700986510947524
35g,-0.030357510496484025,0.9700986510947524
gineco,-0.030357510496484025,0.9700986510947524
wider,-0.030357510496484025,0.9700986510947524
delete,-0.030357510496484025,0.9700986510947524
d15,-0.030357510496484025,0.9700986510947524
gnrhagonist,-0.030382647003809993,0.9700742665093751
bimanual,-0.030454658068563383,0.970004412943699
backward,-0.030484362737297255,0.969975599711888
erα,-0.03050566815860814,0.9699549341932194
simplistic,-0.03050566815860814,0.9699549341932194
shared,-0.03055327008608853,0.9699087635676967
reflecting,-0.0305976744558019,0.9698656963365647
samaritan,-0.0305976744558019,0.9698656963365647
spastic,-0.03062318407837621,0.9698409557442664
accelerative,-0.03062318407837621,0.9698409557442664
embryotoxic,-0.03062318407837621,0.9698409557442664
ﬁrst,-0.03062318407837621,0.9698409557442664
syntropan,-0.03062318407837621,0.9698409557442664
drotaverine,-0.03062318407837621,0.9698409557442664
isoquinolone,-0.03062318407837621,0.9698409557442664
hirsch,-0.03062318407837621,0.9698409557442664
teratogenic,-0.03062318407837621,0.9698409557442664
spa,-0.030641238195778884,0.9698234462798488
revolutionized,-0.03065340006319898,0.9698116514873978
buca,-0.030692541192315063,0.9697736927072083
ninth,-0.030692541192315063,0.9697736927072083
cpr,-0.030706822571840632,0.9697598430999448
uget,-0.030706822571840632,0.9697598430999448
mtvet,-0.030706822571840632,0.9697598430999448
chore,-0.030735478214067816,0.969732054406988
qigong,-0.030735478214067816,0.969732054406988
chee,-0.030735478214067816,0.969732054406988
kung,-0.030735478214067816,0.969732054406988
180th,-0.03075027634959384,0.9697177042868007
4xdry,-0.03075027634959384,0.9697177042868007
taksim,-0.03075027634959384,0.9697177042868007
gaziosmanpaşa,-0.03075027634959384,0.9697177042868007
120th,-0.03075027634959384,0.9697177042868007
exponentially,-0.03075027634959384,0.9697177042868007
4x0,-0.03075027634959384,0.9697177042868007
michaelis,-0.03075027634959384,0.9697177042868007
60th,-0.03075027634959384,0.9697177042868007
reclh,-0.03076661065539022,0.969701864750647
mn,-0.030850794416552845,0.9696202350364622
cube,-0.030898849621996488,0.9695736408564207
melzack,-0.030898849621996488,0.9695736408564207
constituting,-0.030898849621996488,0.9695736408564207
scottsbluff,-0.030920996592261708,0.9695521679756072
nebraska,-0.030920996592261708,0.9695521679756072
galileo,-0.030933232248191084,0.9695403049414504
traumatized,-0.03095634316989186,0.969517898230298
unfamiliar,-0.03095634316989186,0.969517898230298
radiofarmacon,-0.03097824763019119,0.969496661696575
milan,-0.03097824763019119,0.969496661696575
bootstrapping,-0.03097824763019119,0.969496661696575
foreseen,-0.03097824763019119,0.969496661696575
discounting,-0.03097824763019119,0.969496661696575
snb,-0.03097824763019119,0.969496661696575
tumoural,-0.03097824763019119,0.969496661696575
ct1,-0.03097824763019119,0.969496661696575
eq5d,-0.03097824763019119,0.969496661696575
intratumoural,-0.03097824763019119,0.969496661696575
intratumourally,-0.03097824763019119,0.969496661696575
taselisib,-0.030979826833666905,0.969495130665286
eisai,-0.030981450513654644,0.9694935565167222
60mg,-0.03101911984121441,0.9694570370342112
histopathologic,-0.031021463129731884,0.9694547653193297
profound,-0.03105087292456768,0.9694262542728331
gravity,-0.031110530979144093,0.9693684219135481
4week,-0.031114696283531976,0.969364384207416
malnutrition,-0.03114015889294226,0.969339701974963
shr6390,-0.031142803539655234,0.9693371384172963
gcsf,-0.03115625929339191,0.9693240953432264
advisor,-0.03122583487221777,0.9692566564043018
acculturate,-0.03122583487221777,0.9692566564043018
fbc,-0.03122583487221777,0.9692566564043018
pyramid,-0.03122583487221777,0.9692566564043018
mti,-0.03122583487221777,0.9692566564043018
pdp,-0.031271608510333636,0.9692122910162605
reciprocal,-0.031271608510333636,0.9692122910162605
interestingly,-0.031272154514960265,0.9692117618220099
seriousness,-0.03127745042627419,0.9692066289760665
crct,-0.03127745042627419,0.9692066289760665
cemoc,-0.03127745042627419,0.9692066289760665
alexis,-0.031284577916237157,0.9691997209901647
retractor,-0.031284577916237157,0.9691997209901647
t6,-0.03134917017786426,0.9691371202100023
besides,-0.0313905504951354,0.969097017838219
cloud,-0.03140790130784922,0.9690802033632337
bsm,-0.03140790130784922,0.9690802033632337
r56,-0.03140790130784922,0.9690802033632337
intending,-0.03140790130784922,0.9690802033632337
ceasing,-0.03140790130784922,0.9690802033632337
returning,-0.03142209385600964,0.9690664497433759
impression,-0.03144798900730664,0.9690413559459482
amasya,-0.03145936009603313,0.9690303369533592
şerefeddin,-0.03145936009603313,0.9690303369533592
sabuncuoğlu,-0.03145936009603313,0.9690303369533592
physiologist,-0.03148517056071528,0.9690053261528428
texas,-0.031579608837034596,0.9689138192810404
eso,-0.03165784159414037,0.9688380214465356
alvac,-0.03165784159414037,0.9688380214465356
lage,-0.03165784159414037,0.9688380214465356
quadrivalent,-0.03165808697260564,0.968837783714578
2minute,-0.03168391445272701,0.9688127613991113
dimission,-0.03168391445272701,0.9688127613991113
padds,-0.03168391445272701,0.9688127613991113
40ml,-0.03168391445272701,0.9688127613991113
impediment,-0.03170586602549144,0.9687914946687043
armonia,-0.03171978891273652,0.9687780063878582
unwillingness,-0.03171978891273652,0.9687780063878582
propria,-0.03171978891273652,0.9687780063878582
adventitia,-0.03171978891273652,0.9687780063878582
intercalated,-0.03171978891273652,0.9687780063878582
muscularis,-0.03171978891273652,0.9687780063878582
multifractional,-0.03171978891273652,0.9687780063878582
regenyal,-0.03171978891273652,0.9687780063878582
unless,-0.03176153007455177,0.9687375693122816
canned,-0.031768615078363795,0.9687307058272241
glycyrrhizin,-0.03176962380460355,0.9687297286436347
viamão,-0.0317712630225668,0.9687281406857635
elaborated,-0.0317712630225668,0.9687281406857635
fieldwork,-0.0317712630225668,0.9687281406857635
sul,-0.0317712630225668,0.9687281406857635
graduation,-0.0317712630225668,0.9687281406857635
7wks,-0.03177236605159037,0.9687270721510978
subspecialties,-0.03177236605159037,0.9687270721510978
carreras,-0.031775030955670594,0.9687244905898104
tepsn,-0.03178065478355518,0.9687190426653268
subscales,-0.03178065478355518,0.9687190426653268
myalgic,-0.03178065478355518,0.9687190426653268
soot,-0.03179005731746915,0.9687099342944959
import,-0.03179005731746915,0.9687099342944959
chimney,-0.03179005731746915,0.9687099342944959
flue,-0.03179005731746915,0.9687099342944959
exterior,-0.03179005731746915,0.9687099342944959
burner,-0.03179005731746915,0.9687099342944959
dung,-0.03179005731746915,0.9687099342944959
vented,-0.03179005731746915,0.9687099342944959
arrive,-0.031806408650450174,0.9686940947252977
thoracal,-0.031823981127188546,0.9686770725204131
etensive,-0.031823981127188546,0.9686770725204131
toledo,-0.03184527218000619,0.9686564485852522
9th,-0.03184527218000619,0.9686564485852522
pneumo,-0.03194172463521557,0.9685630237981293
dpea,-0.03195612402205663,0.9685490771848813
landspitali,-0.03202155915632203,0.9684857021194736
midwives,-0.03202155915632203,0.9684857021194736
abolishes,-0.032030236043967424,0.9684772987143079
unsafe,-0.03207692716142842,0.9684320804826484
disadvantaged,-0.03210314852944276,0.968406687201594
rigorous,-0.03211627087119568,0.9683939795214661
established,-0.03211702000272883,0.9683932540672713
bisacodyl,-0.03215875773554568,0.9683528363718487
hydroxylase,-0.03218684557934341,0.9683256378106159
teenage,-0.032236460451858004,0.968277595649356
depotext,-0.032236460451858004,0.968277595649356
docosahexanoic,-0.032251817916383506,0.9682627254747144
emory,-0.032251817916383506,0.9682627254747144
imss,-0.032251817916383506,0.9682627254747144
cuernavaca,-0.032251817916383506,0.9682627254747144
mexicano,-0.032251817916383506,0.9682627254747144
publica,-0.032251817916383506,0.9682627254747144
nacional,-0.032251817916383506,0.9682627254747144
rollins,-0.032251817916383506,0.9682627254747144
neurodevelopment,-0.032251817916383506,0.9682627254747144
seguro,-0.032251817916383506,0.9682627254747144
insp,-0.032251817916383506,0.9682627254747144
arabia,-0.03241382055401568,0.9681058770645377
levene,-0.03247980241929214,0.9680420017403135
ceq,-0.03247980241929214,0.9680420017403135
morphometric,-0.032487814697337726,0.9680342455497082
ree,-0.03249267115270952,0.9680295443460118
plyometric,-0.03253987678397212,0.967983848978838
transmural,-0.03254455939912154,0.9679793162936148
deciding,-0.032574771800683563,0.9679500717555833
aphthous,-0.03258482818035003,0.9679403377311081
ncws,-0.03258482818035003,0.9679403377311081
ncgs,-0.03258482818035003,0.9679403377311081
celiac,-0.03258482818035003,0.9679403377311081
stomatitis,-0.03258482818035003,0.9679403377311081
foggy,-0.03258482818035003,0.9679403377311081
british,-0.03258861781669156,0.9679366695961783
hb,-0.03262663578038267,0.9678998713145206
fragmented,-0.03266774218049581,0.9678600852528774
patterning,-0.03266774218049581,0.9678600852528774
phenomenology,-0.03266774218049581,0.9678600852528774
relates,-0.0326869078854802,0.9678415357097754
6ml,-0.032732594523754675,0.9677973192936837
37th,-0.032732594523754675,0.9677973192936837
conceptional,-0.032732594523754675,0.9677973192936837
38the,-0.032732594523754675,0.9677973192936837
plurithematic,-0.032732594523754675,0.9677973192936837
selcuk,-0.03273786118830677,0.9677922222432709
meram,-0.03273786118830677,0.9677922222432709
konya,-0.03273786118830677,0.9677922222432709
resolve,-0.032739248841440284,0.9677908792842929
irun,-0.032739248841440284,0.9677908792842929
distantly,-0.032739248841440284,0.9677908792842929
culposcopic,-0.032739291054306986,0.9677908384310663
culposcopes,-0.032739291054306986,0.9677908384310663
adaptor,-0.032739291054306986,0.9677908384310663
culposcope,-0.032739291054306986,0.9677908384310663
culposscopes,-0.032739291054306986,0.9677908384310663
argued,-0.03275146526490013,0.9677790564133076
jazz,-0.03275146526490013,0.9677790564133076
brubeck,-0.03275146526490013,0.9677790564133076
diana,-0.03275146526490013,0.9677790564133076
krall,-0.03275146526490013,0.9677790564133076
ella,-0.03275146526490013,0.9677790564133076
fitzgerald,-0.03275146526490013,0.9677790564133076
dave,-0.03275146526490013,0.9677790564133076
pamukkale,-0.03276574628034547,0.9677652356443429
justification,-0.03276686116875036,0.9677641566947045
foramen,-0.03277617719565489,0.9677551410197787
overtreatment,-0.03279206238040923,0.9677397681726672
risas,-0.03279206238040923,0.9677397681726672
decides,-0.03282881557709881,0.9677042012962255
kneeling,-0.03285682044160303,0.9676771012506563
ki,-0.03287176567825228,0.9676626391954477
microbicide,-0.03292007353397647,0.9676158946173581
unanswered,-0.032936912930968336,0.9675996006863633
morris,-0.03298125320448954,0.9675566980065752
rmdq,-0.03298125320448954,0.9675566980065752
lbp,-0.03298125320448954,0.9675566980065752
lat,-0.03298125320448954,0.9675566980065752
roland,-0.03298125320448954,0.9675566980065752
1and,-0.03298125320448954,0.9675566980065752
losartan,-0.03302147372804351,0.9675177831522064
economical,-0.03310113486274963,0.9674407126575544
radiographer,-0.03313741162955424,0.9674056176729942
tameside,-0.03313741162955424,0.9674056176729942
glossop,-0.03313741162955424,0.9674056176729942
mammographer,-0.03313741162955424,0.9674056176729942
groups,-0.03313741162955424,0.9674056176729942
standardise,-0.03313741162955424,0.9674056176729942
ceased,-0.03313741162955424,0.9674056176729942
ira,-0.03313741162955424,0.9674056176729942
constraint,-0.03319564294552856,0.9673492860109454
jhu,-0.03320555103393816,0.967339701476179
relatedness,-0.03321015271594812,0.9673352500967191
21st,-0.03322982330610564,0.9673162222286148
myth,-0.033234454886140935,0.9673117420364873
cassette,-0.03327408228196446,0.9672734107506904
tempting,-0.03330490130748261,0.9672436007861208
tde,-0.03330490130748261,0.9672436007861208
doubled,-0.03330490130748261,0.9672436007861208
reproductively,-0.03330490130748261,0.9672436007861208
grupa,-0.03333837540493355,0.9672112237214688
groupb,-0.03333837540493355,0.9672112237214688
isobaric,-0.03333837540493355,0.9672112237214688
groupa,-0.03333837540493355,0.9672112237214688
abolish,-0.03337878247754901,0.967172142336905
inferiorly,-0.03342476185440087,0.967127673386827
blanco,-0.03342476185440087,0.967127673386827
dorsi,-0.03342476185440087,0.967127673386827
midaxillary,-0.03342476185440087,0.967127673386827
mhz,-0.03342476185440087,0.967127673386827
pierce,-0.03342476185440087,0.967127673386827
latissimus,-0.03342476185440087,0.967127673386827
fractionation,-0.033443038221074306,0.9671099979683698
outset,-0.033446284970641366,0.9671068580095
exceedingly,-0.033446284970641366,0.9671068580095
rbt,-0.033446284970641366,0.9671068580095
triphosphate,-0.03346716337324794,0.967086666573938
outline,-0.033492706395860224,0.967061964572829
pcrf,-0.03354258008778998,0.9670137348250387
tired,-0.03354258008778998,0.9670137348250387
sizeable,-0.03354258008778998,0.9670137348250387
weary,-0.03354258008778998,0.9670137348250387
drilling,-0.03356007989334918,0.966996812420776
wild,-0.033561917790802476,0.9669950351814303
creatinine,-0.033589904578093105,0.9669679724757704
cpsp,-0.03368905110051372,0.9668721057165137
operartive,-0.03368905110051372,0.9668721057165137
iefd,-0.03368905110051372,0.9668721057165137
ienfd,-0.03368905110051372,0.9668721057165137
d4,-0.03370407604917959,0.9668575786218936
tregs,-0.03370407604917959,0.9668575786218936
ccr2,-0.03370407604917959,0.9668575786218936
ccr6,-0.03370407604917959,0.9668575786218936
cd127,-0.03370407604917959,0.9668575786218936
cd14,-0.03370407604917959,0.9668575786218936
verification,-0.03370407604917959,0.9668575786218936
fœtal,-0.03370407604917959,0.9668575786218936
cd19,-0.03370407604917959,0.9668575786218936
fibronectin,-0.03370407604917959,0.9668575786218936
cd16,-0.03370407604917959,0.9668575786218936
2x5ml,-0.03370407604917959,0.9668575786218936
th1,-0.03370407604917959,0.9668575786218936
witney,-0.03370407604917959,0.9668575786218936
cd56,-0.03370407604917959,0.9668575786218936
patroller,-0.03370407604917959,0.9668575786218936
cd45,-0.03370407604917959,0.9668575786218936
cd3,-0.03370407604917959,0.9668575786218936
foxp3,-0.03370407604917959,0.9668575786218936
galway,-0.03370407604917959,0.9668575786218936
cd25,-0.03370407604917959,0.9668575786218936
burgundy,-0.03370407604917959,0.9668575786218936
antinociceptive,-0.03371919342629816,0.9668429623817375
sympatholytic,-0.03371919342629816,0.9668429623817375
butyric,-0.03371919342629816,0.9668429623817375
potentiated,-0.03371919342629816,0.9668429623817375
dramatically,-0.03373080334328336,0.9668317374803668
zafer,-0.03374298935416841,0.9668199557300762
martyr,-0.03374298935416841,0.9668199557300762
dunn,-0.03374298935416841,0.9668199557300762
çalışkan,-0.03374298935416841,0.9668199557300762
presenteeism,-0.03380570599203927,0.9667593219344202
attained,-0.033842121851233385,0.9667241172040871
aponeurosis,-0.033842121851233385,0.9667241172040871
dermatomal,-0.0338634638520855,0.9667034855973147
ziebe,-0.03395915001991003,0.9666109898707066
miscarried,-0.03395915001991003,0.9666109898707066
blastgen,-0.03395915001991003,0.9666109898707066
embryogen,-0.03395915001991003,0.9666109898707066
otcp,-0.03399171846959037,0.966579509361961
isotretinoin,-0.03411078839428887,0.9664644256642058
granuloctye,-0.03414277556100865,0.966433511699921
segmentectomy,-0.03414277556100865,0.966433511699921
flac,-0.03414277556100865,0.966433511699921
leucovorin,-0.03414277556100865,0.966433511699921
synopsis,-0.034143656864010725,0.9664326599795412
motivating,-0.03415286746716738,0.9664237585928261
endovaginal,-0.03417354072816908,0.9664037796687419
mater,-0.03420527133952345,0.9663731155724957
tot6,-0.03420527133952345,0.9663731155724957
conduit,-0.03420527133952345,0.9663731155724957
ge,-0.03420831500317561,0.9663701742622456
extramural,-0.03421635497605693,0.9663624047034848
transdisciplinary,-0.03421635497605693,0.9663624047034848
convergent,-0.03421635497605693,0.9663624047034848
meh,-0.03421635497605693,0.9663624047034848
conceptualized,-0.03421635497605693,0.9663624047034848
seasonale,-0.034283508339039,0.9662975123970422
seasonique,-0.034283508339039,0.9662975123970422
medicolegal,-0.034292201347406875,0.9662891124011918
westminster,-0.034292201347406875,0.9662891124011918
chelsea,-0.034292201347406875,0.9662891124011918
toxemia,-0.034303797024061715,0.9662779076900524
tylectomy,-0.03430397855514814,0.96627773228059
vicinity,-0.03430397855514814,0.96627773228059
ruler,-0.03431955805834816,0.9662626782708351
vaso,-0.03431955805834816,0.9662626782708351
precapillaries,-0.03431955805834816,0.9662626782708351
therm,-0.03431955805834816,0.9662626782708351
ppv,-0.03431955805834816,0.9662626782708351
thermocouple,-0.03431955805834816,0.9662626782708351
mallinckrodt,-0.03431955805834816,0.9662626782708351
00c,-0.03431955805834816,0.9662626782708351
irreparable,-0.03432751327026713,0.9662549914770352
ureteric,-0.03432751327026713,0.9662549914770352
excise,-0.03432751327026713,0.9662549914770352
devascularize,-0.03432751327026713,0.9662549914770352
fundal,-0.03432751327026713,0.9662549914770352
invaded,-0.03432751327026713,0.9662549914770352
refashioning,-0.03432751327026713,0.9662549914770352
exteriorised,-0.03432751327026713,0.9662549914770352
flowing,-0.03432751327026713,0.9662549914770352
preop,-0.03432751327026713,0.9662549914770352
clamped,-0.03432751327026713,0.9662549914770352
37,-0.03432751327026713,0.9662549914770352
transversely,-0.03432751327026713,0.9662549914770352
clarification,-0.03435381498231927,0.9662295776506954
directive,-0.03435381498231927,0.9662295776506954
erroneously,-0.03435381498231927,0.9662295776506954
celal,-0.03439663716466358,0.9661882024774288
manisa,-0.03439663716466358,0.9661882024774288
bayar,-0.03439663716466358,0.9661882024774288
cramp,-0.03439663716466358,0.9661882024774288
vmat,-0.03441714210316837,0.9661683910508696
implies,-0.03443429135706857,0.9661518221258939
newspaper,-0.03443433300383321,0.9661517818887972
hypoglycemia,-0.03446668628556388,0.96612052421365
soravtansine,-0.03448303877618835,0.9661047258660073
mirvetuximab,-0.03448303877618835,0.9661047258660073
wolfe,-0.03449551550103424,0.9660926721183661
iiic1,-0.03450116295753722,0.9660872161674287
iiic2,-0.03450116295753722,0.9660872161674287
characterization,-0.034511598645721016,0.9660771344350874
betaine,-0.034541307704755116,0.9660484336188082
10lb,-0.03455235319280301,0.9660377632013111
forever,-0.03455235319280301,0.9660377632013111
rc,-0.03455235319280301,0.9660377632013111
transforming,-0.034566750946144295,0.9660238545280052
imposing,-0.03462799002993631,0.9659646979235993
classical,-0.03464206835956743,0.9659510988498962
morbimortality,-0.034648550351685806,0.9659448375827795
hydromorphone,-0.034654292863896805,0.9659392906486812
anteromedial,-0.0346832431542075,0.9659113268305767
kettering,-0.0346915155293729,0.9659033364827543
sloan,-0.0346915155293729,0.9659033364827543
locoregional,-0.034715357198697616,0.9658803080093259
bring,-0.03472604585917529,0.965869984097826
400ml,-0.03473130103893343,0.9658649082907738
aspirating,-0.03473130103893343,0.9658649082907738
800ml,-0.03473130103893343,0.9658649082907738
asleep,-0.03473130103893343,0.9658649082907738
audience,-0.03474184428371021,0.9658547249943069
aromatic,-0.03474311310365147,0.965853499499349
log10,-0.034744277722098246,0.9658523746492016
question,-0.03478448876709842,0.9658135374967475
pedometer,-0.03482689738819027,0.9657725795448817
louisville,-0.03482689738819027,0.9657725795448817
figure1,-0.03482708243435239,0.9657724008323889
nimad,-0.03482708243435239,0.9657724008323889
instituted,-0.03482708243435239,0.9657724008323889
shape,-0.034853084912642794,0.9657472886829933
tbars,-0.03489160189690181,0.9657100917262388
preparing,-0.034919474283376405,0.9656831754564519
aini,-0.034919474283376405,0.9656831754564519
discard,-0.034919474283376405,0.9656831754564519
translocation,-0.03501466873159933,0.9655912521547695
utmc,-0.035025874992557764,0.965580431547848
skinfolds,-0.035025874992557764,0.965580431547848
knoxville,-0.035025874992557764,0.965580431547848
tennessee,-0.035025874992557764,0.965580431547848
abdomino,-0.035052558326595075,0.9655546669863969
expiration,-0.035052558326595075,0.9655546669863969
channeled,-0.035052558326595075,0.9655546669863969
estro,-0.03506555033536908,0.9655421225731804
esgo,-0.03506555033536908,0.9655421225731804
esmo,-0.03506555033536908,0.9655421225731804
iom,-0.03507879623705981,0.9655293331818502
10,-0.03511023925769734,0.9654989745003877
apple,-0.03520515483579644,0.9654073379560054
predictive,-0.035258554374993,0.9653557870254319
monoinstitutional,-0.035312924140194886,0.9653033022847595
surveyed,-0.03531542349630569,0.9653008896510671
rehospitalization,-0.03533285792709884,0.9652840603262172
hrd,-0.03538785152750867,0.9652309773399473
slma,-0.03541924775635213,0.9652006732030162
supraglottic,-0.03541924775635213,0.9652006732030162
supreme,-0.03541924775635213,0.9652006732030162
differed,-0.035483930111905,0.9651382437689554
spacing,-0.035524098228133696,0.9650994767624069
hibiscus,-0.035524098228133696,0.9650994767624069
det,-0.035539029614373364,0.9650850665969419
roux,-0.03559010404517555,0.9650357766852276
mmts,-0.03559010404517555,0.9650357766852276
rygb,-0.03559010404517555,0.9650357766852276
regression,-0.03565048815473268,0.9649775056185026
yielded,-0.03566468740856022,0.9649638037552408
giredestrant,-0.03572628813412513,0.9649043631155977
normalized,-0.03572956949250563,0.9649011969237741
shear,-0.035762322212618575,0.9648695943024733
etiological,-0.03579264049256127,0.9648403415594538
deceased,-0.035800519122115966,0.9648327399697683
aptt,-0.035912116049855176,0.9647250736079348
dcm,-0.036007651613925565,0.9646329124562587
hfos,-0.03601240151748938,0.9646283305538318
criminogenic,-0.03601240151748938,0.9646283305538318
conceptualize,-0.03601240151748938,0.9646283305538318
reincarceration,-0.03601240151748938,0.9646283305538318
fem,-0.03601240151748938,0.9646283305538318
rdt,-0.03601240151748938,0.9646283305538318
mentoring,-0.03601240151748938,0.9646283305538318
aripiprazole,-0.03602895098426797,0.9646123666014195
asi,-0.03606507621868566,0.9645775203829715
specification,-0.036067984901938924,0.9645747147365719
comrec,-0.036067984901938924,0.9645747147365719
autosyp,-0.036067984901938924,0.9645747147365719
library,-0.036067984901938924,0.9645747147365719
nhsrc,-0.036067984901938924,0.9645747147365719
paediatrics,-0.036067984901938924,0.9645747147365719
minnesota,-0.03608429712563509,0.9645589805063839
toothpaste,-0.03609004899419956,0.964553432505861
marital,-0.03619216061686804,0.9644549454181411
mabt,-0.03628286345988715,0.9643674705797961
panhwer,-0.03628286345988715,0.9643674705797961
lying,-0.03631293730260999,0.9643384687802589
tmw,-0.03631317763704819,0.9643382370165425
paid,-0.03632959935776568,0.9643224010533643
makassed,-0.03635098250782994,0.9643017810232136
mulligan,-0.036369687746761886,0.9642837436966939
ppgp,-0.036369687746761886,0.9642837436966939
originate,-0.036369687746761886,0.9642837436966939
immunohistochemical,-0.0364343035719105,0.9642214377199153
hypertonicity,-0.036461066073822705,0.9641956330871443
emphasise,-0.036461066073822705,0.9641956330871443
gemelli,-0.036461066073822705,0.9641956330871443
scrutinized,-0.036461066073822705,0.9641956330871443
established1,-0.036461066073822705,0.9641956330871443
minprostin,-0.036461066073822705,0.9641956330871443
discrepant,-0.036461066073822705,0.9641956330871443
orteronel,-0.03652591248480122,0.9641331104880624
levodopa,-0.03654245941396562,0.9641171571777677
av2,-0.036572284180148344,0.964088403037777
lics,-0.036572284180148344,0.964088403037777
kinshasa,-0.036572284180148344,0.964088403037777
t³3cm,-0.036573677456548895,0.9640870597970927
breastconserving,-0.036573677456548895,0.9640870597970927
aminobutyric,-0.03662026681658233,0.9640421446442524
meatus,-0.0366821274411423,0.9639825102396125
homocystein,-0.036692143147022196,0.963972855322667
mthf,-0.036692143147022196,0.963972855322667
5mthf,-0.036692143147022196,0.963972855322667
methyltetrahydrofolate,-0.036692143147022196,0.963972855322667
coq10,-0.036704416519744335,0.9639610241971236
ho,-0.03672813641963086,0.9639381594093115
dating,-0.0367358934847869,0.9639306821072036
woi,-0.0367358934847869,0.9639306821072036
quarter,-0.0367358934847869,0.9639306821072036
parietal,-0.036751358603293545,0.9639157749202436
antagon,-0.03676200974056595,0.9639055081756822
cetrotide,-0.03676200974056595,0.9639055081756822
fifth,-0.03678051675548122,0.9638876693271379
dissatisfaction,-0.036806798648127005,0.963862336867784
rather,-0.03682438132567465,0.963845389736103
11h59,-0.03684576860634118,0.963824775924671
arrangement,-0.03684576860634118,0.963824775924671
amiens,-0.03684576860634118,0.963824775924671
00h00,-0.03684576860634118,0.963824775924671
milky,-0.03684576860634118,0.963824775924671
erzurum,-0.036866847604480404,0.9638044596781365
nenehatun,-0.036866847604480404,0.9638044596781365
myriad,-0.036882507339245044,0.963789366874108
portugal,-0.036882507339245044,0.963789366874108
detrusor,-0.036889253731906935,0.9637828647945285
stethoscope,-0.036893473493306836,0.9637787978693785
excluding,-0.03689377751450295,0.9637785048602401
erector,-0.036901924372441636,0.9637706531256602
euregio,-0.03692906218457555,0.963744498853622
underappreciated,-0.03692906218457555,0.963744498853622
esc,-0.03692906218457555,0.963744498853622
radboudumc,-0.03692906218457555,0.963744498853622
waal,-0.03692906218457555,0.963744498853622
fourfold,-0.03692906218457555,0.963744498853622
dutch,-0.03693481146936675,0.96373895802796
duostim,-0.0369454413077542,0.9637287136930364
agitation,-0.03701033159154694,0.9636661790922716
centeringpregnancy,-0.03703456993773322,0.9636428217008881
uniform,-0.03704821083457259,0.9636296768382214
mmol,-0.03706702280697924,0.963611549233839
underutilized,-0.03707362729529609,0.963605185093636
erbil,-0.03707362729529609,0.963605185093636
categorical,-0.03707362729529609,0.963605185093636
confounders,-0.03707362729529609,0.963605185093636
epileptic,-0.03708126676133445,0.9635978236926688
aed,-0.03708126676133445,0.9635978236926688
3ng,-0.03708126676133445,0.9635978236926688
phc,-0.0370981863690111,0.9635815201334591
nellore,-0.0370981863690111,0.9635815201334591
phcs,-0.0370981863690111,0.9635815201334591
stationed,-0.0370981863690111,0.9635815201334591
closest,-0.0370981863690111,0.9635815201334591
pradesh,-0.0370981863690111,0.9635815201334591
cooler,-0.0370981863690111,0.9635815201334591
wla,-0.0370981863690111,0.9635815201334591
asha,-0.0370981863690111,0.9635815201334591
andhra,-0.0370981863690111,0.9635815201334591
posted,-0.0370981863690111,0.9635815201334591
icmt,-0.037104502637274876,0.963575433913305
endorse,-0.037104502637274876,0.963575433913305
went,-0.03711935845578835,0.9635611193178626
obj,-0.03712539929746592,0.9635552986152751
submits,-0.03712539929746592,0.9635552986152751
religiously,-0.03716059888469261,0.9635213824634146
bebi,-0.03716506683343174,0.9635170775088858
calm,-0.03720644590513111,0.9634772088915209
bulfone,-0.03720886793825693,0.9634748753206309
rossetti,-0.03720886793825693,0.9634748753206309
lpla2,-0.03720886793825693,0.9634748753206309
il4,-0.03720886793825693,0.9634748753206309
tocopherol,-0.03720886793825693,0.9634748753206309
ptis,-0.03720886793825693,0.9634748753206309
phospholipase,-0.03720886793825693,0.9634748753206309
toxicology,-0.0372093670085023,0.9634743944791085
rda,-0.03727365173027217,0.9634124597864756
multisystem,-0.03727614296177284,0.9634100597059972
attenuation,-0.03727614296177284,0.9634100597059972
eclamptics,-0.03727614296177284,0.9634100597059972
blunts,-0.03727614296177284,0.9634100597059972
native,-0.03729011233745136,0.9633966015629418
geometric,-0.037338723941299425,0.9633497704472752
happymed,-0.03735153733069724,0.9633374267506226
distracting,-0.03735153733069724,0.9633374267506226
cartoon,-0.03735153733069724,0.9633374267506226
zhi,-0.037382813477273284,0.9633072977392235
byed,-0.037382813477273284,0.9633072977392235
tar,-0.037382813477273284,0.9633072977392235
lhasa,-0.037382813477273284,0.9633072977392235
tibet,-0.037382813477273284,0.9633072977392235
submissive,-0.03738869958472693,0.9633016276256456
optimistic,-0.03738869958472693,0.9633016276256456
helpless,-0.03738869958472693,0.9633016276256456
fhai,-0.03740332317095907,0.9632875408042266
