Token,Coefficient
avoids,-0.17260906948415516
morality,0.17260427492459807
epimed,0.17260427492459807
johnstown,0.17260427492459807
wiley,0.17260427492459807
adinstruments,-0.1725362138402936
azhar,0.17244154383026206
intracanalicular,0.17244154383026206
saudia,0.17244154383026206
udts,0.17244154383026206
milked,0.17244154383026206
canalicular,0.17244154383026206
undescend,0.17244154383026206
bisha,0.17244154383026206
intrascrotal,0.17244154383026206
peeping,0.17244154383026206
discovering,0.17244154383026206
su011248,0.1723988063336059
pretreated,-0.17233244379639542
several,-0.17231758402580563
truth,0.1722813588565602
exercising,0.17223111701919486
rer,0.17222986267685447
termed,-0.1722260500084496
sufferer,-0.17219454430133924
flow,0.1721683814184965
collapsibility,-0.1720836632626257
overestimation,0.17204392845900593
antagonist,-0.17201994899965617
cabotegravir,0.17201730264466775
gravity,-0.1720031121182174
inducted,-0.17197284662153536
casa,0.1719661132704366
apoio,0.1719661132704366
reevaluated,0.1719661132704366
satis,0.1719661132704366
barretos,0.1719661132704366
paulina,0.1719661132704366
madre,0.1719661132704366
ntx,-0.17195029473221474
omentum,-0.1719314493419281
distensae,-0.1719002911838209
vasculature,0.17188097428025373
adjunctively,-0.17184506269751496
neuroleptic,-0.17184506269751496
solidification,-0.17180629020388333
vitrification,-0.17180629020388333
crystallization,-0.17180629020388333
lunelle,-0.17176415743750484
e2c,-0.17176415743750484
cypionate,-0.17176415743750484
a1217,-0.1717581153967862
ociperlimab,-0.1717581153967862
bgb,-0.1717581153967862
tislelizumab,-0.1717581153967862
san,-0.17174149331770572
bypassing,0.17172582158780642
brachytherapyfor,-0.17170143167417262
af,0.1716971537077479
furthermore,0.17167401220366033
delgado,-0.17165041430541855
cabo,-0.17165041430541855
ragi,-0.17164957784795173
antinutrients,-0.17164957784795173
eleusine,-0.17164957784795173
coracana,-0.17164957784795173
phytates,-0.17164957784795173
geography,-0.17164957784795173
ih,-0.17160516589903452
fluzone,-0.17159732212171652
fluarix,-0.17159732212171652
easier,-0.1714932538657186
te,0.17147445816187867
testostoviron,0.17147445816187867
pribs,0.17147445816187867
nebido,0.17147445816187867
honey,-0.17147001832220007
academy,0.1714047915608865
essure,-0.17136822398198362
glutathione,-0.17135471623408363
pn,0.17131213282555935
pfs,-0.17127433406080836
monoacylglycerol,-0.17121297083298162
monoacylglycerols,-0.17121297083298162
mag,-0.17121297083298162
malabsorption,-0.17121297083298162
morcellate,-0.17112623766361804
coring,-0.17112623766361804
perrigo,-0.17112586352080064
johnell,0.17110373631749035
szulc,0.17110373631749035
kanis,0.17110373631749035
positional,-0.17106140488909485
banner,0.17100776328849074
dermatitis,0.17099921286667233
hypertriglyceridaemia,0.17093338104367328
pvp,0.1709290839499544
uva,-0.1709191006717577
sunbed,-0.1709191006717577
sunlamp,-0.1709191006717577
povidone,-0.17091385609502818
germline,0.1708883394996099
aortic,0.17087511472266642
countermovement,0.17087317456852832
vytorin,0.17086764496291443
mhra,0.17085525880169647
creative,0.17085525880169647
submit,0.17085525880169647
nicorette,0.17085525880169647
inhalator,0.17085525880169647
unregulated,0.17085525880169647
notified,0.17085525880169647
sr31747,0.1708431791046103
gynaecologic,-0.17083891810769633
mo,-0.17080351894796844
pnl,0.1708002630550004
emulsifying,0.1708002630550004
lipospheres,0.1708002630550004
invasive,-0.17077668790967382
seeing,0.17073531014232293
pyruvate,0.17073531014232293
neurovascular,0.17067602837016682
qw,-0.17057420995122752
q6m,-0.17057420995122752
package,-0.17054128752824196
drop,-0.1705376829661886
instituting,-0.1704944770009045
180w,0.17044449772643444
inconsistent,-0.17043820727144038
hep,-0.17040939393318597
starting,-0.1703333177382194
cytosorb,0.17031577317447488
hemoperfusion,0.17031577317447488
dermatology,-0.17030088338590493
lf,-0.17028882106155444
examination,-0.1702870401935644
tunnel,-0.17028632716198397
educating,-0.17028528756121405
sathi,-0.17028528756121405
researching,-0.17028528756121405
ff,0.17028395039710165
hgp1405,0.17028197577570214
hcp0605,0.17028197577570214
hcp1401,0.17028197577570214
auto,0.17027653470340431
gdfm,-0.1702674941944859
liberal,-0.1702674941944859
lll,-0.1702674941944859
lfm,-0.1702674941944859
flt,-0.17023524992353728
ebrt,-0.17023524992353728
hrgtv,-0.17023524992353728
exendin,0.1702262285723714
lactisole,0.1702262285723714
worm,-0.17019344341894152
mandatory,0.17016657890372416
r202,0.1700914396302797
biopsychosocial,-0.17006777794761177
côte,0.17005021762796685
ivoire,0.17005021762796685
epigenomic,0.16998309542446247
fibrin,-0.16998267334949177
thulium,0.16997891238782306
combine,0.16995844011134834
mediated,0.16995696630046014
glipizide,0.16994637430024587
enzymatically,0.169928797953303
oesophagitis,0.1699286370805606
yf476,0.1699286370805606
fda,0.16989198680226023
enema,0.1698863811773907
allostasis,-0.16987212580895675
normozoospermic,0.16987195220220566
normocholesterolaemic,0.16987195220220566
acquiring,0.16985621152239258
fumarate,0.16984285488192277
abrupt,0.16979176228211407
complain,-0.16977921716385053
sigmoid,-0.16976358506025355
rapidly,-0.16975479736592566
eclia,-0.16957938059921632
electrochemiluminescence,-0.16957938059921632
analayse,-0.16957938059921632
amisulpride,0.16956191787073785
occupying,0.16956191787073785
5ht2a,0.16956191787073785
grouping,-0.16954235430239895
deployment,0.16953071537445627
saharan,0.1695211463704693
cfu,0.16950129969943623
p15,0.169498470175766
gerar,-0.169484637116969
vitalograph,-0.169484637116969
manometer,-0.169484637116969
verum,0.16944592514693177
qe,0.16944592514693177
shortens,0.1694305378731981
ohm,0.1693750887362994
benefix,0.16937140649705437
pdfix,0.16937140649705437
arrived,0.16935504433368684
subdermal,-0.169329931757947
mpb,0.1693113593212539
complicate,-0.16929028838431287
disinfectant,-0.16929028838431287
reward,0.16928812838359747
prepare,-0.1692861990975018
nailfold,0.16927060443117642
favorite,0.16927060443117642
videocapillaroscopy,0.16927060443117642
sg,0.16927060443117642
assumed,-0.169170558030636
bilberry,0.16916210250480163
tuber,0.16916210250480163
exablate,0.16908028413809417
steel,0.16906665678935837
stainless,0.16906665678935837
insulinaemic,0.16899895882656094
amide,-0.16899576039540265
yeast,-0.1689637793403291
myocellular,0.16894415334139717
dsg,-0.16894018782818943
pimple,-0.16894018782818943
intraocular,0.16891805162654638
complaining,0.16888105416764823
vpatch,0.16888105416764823
orgasmometer,0.16888105416764823
configured,0.16888105416764823
obsolete,0.1688193901678637
emphasizes,0.16878245358195104
deoxycholic,-0.16876392011562744
brassiere,-0.16876392011562744
bsf,-0.16876392011562744
reabsorption,0.16871608065218396
feminize,-0.16865260005522284
feminization,-0.16865260005522284
menstruate,-0.16865260005522284
cheaper,0.16862967603457887
rheumatic,-0.16848293181737292
eradication,-0.1684405744584803
philip,-0.16843627521550975
mixture,0.1684063055971793
koelis,0.16840469539637035
undifferentiated,-0.16837527981799458
considerable,0.16836608088992416
favorably,-0.16835692081803458
monocenter,-0.16835135374788457
dmppt,0.16825762968089014
averting,0.16825762968089014
hyperphagia,-0.16821928625547147
hedonics,-0.16821928625547147
9g,-0.16821928625547147
reuptake,-0.16821326533501763
snac,0.16814221158275772
msmw,0.1681109257922594
psychoneuroimmunologic,0.1681109257922594
pretreatment,0.16809792722209002
thanks,0.1680762431330728
held,0.16806066202497597
cs0159,0.16803254247436228
cholangitis,0.16803254247436228
yield,0.1679364463678013
iastm,0.16792929915295288
hop,0.16792120181480924
beta,0.16790729986003694
radiopulse,-0.16788201844897524
onedoc,-0.16788201844897524
picopulse,-0.16788201844897524
cetuximab,-0.1678394605968921
1301ext,0.16782417943704797
cmpc,0.16782417943704797
lenograstim,-0.16778727421747985
reproduces,-0.16778727421747985
ligilactobacillus,-0.16777789865743326
org,0.1677362771745287
hmb,0.16773337687142506
totelle,-0.1676709653862453
sheet,-0.16765224379329713
sbma,0.16755717619925073
cane,0.16755717619925073
also,0.167542595798327
extreme,0.16753827959939177
senescent,-0.1675076085622537
gluteo,-0.1675076085622537
avd,-0.16749180134281072
anovaginal,-0.16749180134281072
gtp,-0.16745546314814433
nyhan,0.16744447279146615
lnd,0.16744447279146615
lesch,0.16744447279146615
sebum,-0.1673857295672568
feedstock,0.16735403780713912
pursuit,0.16735403780713912
biodiesel,0.16735403780713912
incredibly,0.16735403780713912
rebirth,0.16735403780713912
renewable,0.16735403780713912
biofuel,0.16735403780713912
contender,0.16735403780713912
ecology,0.16735403780713912
dystocia,-0.16735061800708415
silico,-0.16734922699140578
assigned,-0.16732337770504313
ticagrelor,0.1672907058940845
antibody,-0.16723463905360636
dyspepsia,-0.16721294419369462
soares,-0.1671845895418699
phosphatidylcholine,-0.1671491951397571
field,0.16714763436081667
endocrinology,0.167127696171249
confirms,0.16708921776005636
7days,0.16708921776005636
coenzyme,0.1670560366437926
q10,0.1670560366437926
hirsutism,-0.1670045178122504
hypothermic,0.16699594650184282
defence,0.16699594650184282
reemergence,0.16699594650184282
arteriovenous,0.16699594650184282
shunt,0.16699594650184282
fixnip,-0.16696591456618912
immunosuppressant,-0.16693312274979846
sustain,-0.166925645275723
conisation,-0.16692216457164083
cumulated,-0.16687497851245361
aspirin,0.16684897769973733
eyebrow,-0.16684337590566486
brittle,-0.16684337590566486
irestore,-0.16684337590566486
afluria,-0.16682546936171502
asp1585,0.16680295342659537
meteorin,0.16678465966312633
metorin,0.16678465966312633
glut4,0.16678465966312633
metrnl,0.16678465966312633
embodied,-0.16674981747613168
indian,-0.16656651994025445
hardware,-0.1665267114288684
many,-0.16651473699399325
creavax,0.1664879467039919
recently,-0.16645929010310734
copy,-0.16645390809287022
augmenting,-0.1664351107861
conc,0.16639085701110812
rxa,0.16639085701110812
swissmedic,0.16639085701110812
qtc,0.16636787429794145
universidade,0.16630526220258984
psychiatry,0.16630526220258984
naturalness,0.16630526220258984
psychogenic,0.16630526220258984
edits,0.16630526220258984
message,0.1663019302764892
triphosphate,-0.16628505418999426
deployed,0.16626753159688643
civil,0.16626753159688643
peace,0.16626753159688643
reintegration,0.16626753159688643
settled,-0.16626227583277503
sphere,-0.16625499203738114
diarrhoeagenic,0.16615025891513982
diarrheagenic,0.16615025891513982
mirre,0.16615025891513982
electrophysiological,0.1661292026142339
uncontrolled,-0.16609173278193992
pbfr,0.16607559423783702
climb,0.16607559423783702
oromucosal,0.16605783735894625
concentric,0.16604802750798825
sulphate,-0.16604740092058373
copper,-0.16601673215965085
caucasian,0.1660161149173807
emitter,-0.1660100011870021
milta,-0.1660100011870021
nanopulsed,-0.1660100011870021
bcl2,-0.16600677542223302
racemate,0.16600220637247803
msc1028703a,0.16600220637247803
cysticide,0.16600220637247803
pqz,0.16600220637247803
damiana,0.16599832241223883
zantrex,0.16599832241223883
xantines,0.16599832241223883
guarana,0.16599832241223883
insoluble,-0.16597752384337264
saponin,-0.16597752384337264
angiotensin,0.1659691496924838
flu,-0.16595301362362716
undernutrition,-0.16591936439501132
crci,-0.16590197822344882
operational,0.16589024011953446
opinion,0.16588961008723366
stimulated,-0.16587643688802692
alpharma,0.16576322112597133
pharmaceutica,0.16576322112597133
janssen,0.16576322112597133
reminyl,0.16576322112597133
ohq,0.1656746358303225
rehabilitating,0.1656746358303225
fadi,0.1656746358303225
archery,0.1656746358303225
maas,0.1656746358303225
cumberland,0.1656746358303225
subretinal,0.1656416562167587
rep1,0.1656416562167587
raav2,0.1656416562167587
alna,0.16562931156912816
consolidated,0.1656073591504954
proportionally,0.1656073591504954
internally,0.1656073591504954
incapable,0.1656073591504954
brachialis,0.1656073591504954
laparotomic,-0.16559454151928135
finastride,0.16555905708824564
rather,0.16554377331291614
morbidity,-0.1655251244952156
olorofim,0.1655158337789792
imbalance,0.16551306636878202
evidencing,-0.16549604961645237
epitope,0.16548954726534718
gsk134612,-0.16548347971835428
boostrix,-0.16548347971835428
menacwy,-0.16548347971835428
meningococcal,-0.16548347971835428
angioedema,0.16542472699380706
bcx4161,0.16542472699380706
traveling,0.1653956467943917
asp6294,-0.16538018975231447
d9,0.1653346064069774
phenotyped,0.1653346064069774
phased,0.1653346064069774
haemophilic,0.1653341086535868
kallmann,0.16531882418952695
compensation,0.16531882418952695
confidentiality,-0.1653043718679976
kinematics,0.16517365774573253
photobiomodulation,-0.1651471998540068
müllerian,-0.16509583989420723
sintilimab,0.16500941813192044
dissect,0.1649875790631111
exclusivity,-0.1649272434421104
colonic,-0.16492321906503782
sita,-0.16492319298708563
inhibited,0.1649192977862336
perceives,-0.16491742559612274
ili,-0.16491291164818636
tamborlane,-0.16491291164818636
deputy,-0.16491291164818636
ycci,-0.16491291164818636
fhchc,-0.16491291164818636
directory,-0.16491291164818636
calorimetry,-0.1649061244607065
cyp1a2,0.16490003633308303
oat,-0.16488021747763237
trainee,0.16484486774054097
cytologically,0.16478205481033628
august,-0.1647743375609544
luteinizing,-0.16473835327145897
fibrotic,-0.1646568609337363
assume,0.16458920346964945
pylorus,0.16458392193190557
nintedanib,0.16456933654285083
permanence,0.16453269948284346
forwarded,0.16453269948284346
reasoning,0.16449520905358225
fmusp,0.1644706583063549
throughout,-0.16446639512032918
booster,-0.16443946311775146
tarsal,-0.1644095966022041
trialed,-0.16438916086985103
optimizing,0.16437990867262892
dislocation,0.16437624213031007
tibialis,0.1643639722868802
pennation,0.1643639722868802
hulk,-0.16427628843787814
csc,-0.16424412547411493
cultivation,-0.16422984663263396
5g,-0.16422843355892555
royan,-0.16419844399077926
intersujeto,0.16416526520676317
smirnof,0.16416526520676317
capitalization,0.16416526520676317
paddle,0.16416526520676317
federated,0.16416526520676317
thoracolumbar,0.16416526520676317
derangement,-0.16415321378936198
clarity,-0.1641341144041682
ranelate,-0.16407850770938198
microg,-0.16407850770938198
finish,0.16403702632173495
536tch,0.16398103262404667
palmetto,0.16397052330975698
cumulus,-0.16391680729434074
generation,-0.16387278736093544
inhibitory,-0.16383801173770313
cu,-0.16383370849193749
dissonance,0.16380081084113857
apparatus,-0.16376638666401214
puerperium,-0.16376615619575408
dancer,-0.1637652589617248
interrelated,0.16374999308605903
hcv,0.16372443493591035
instability,0.16372090300025766
cabochon,-0.1637004720521449
gynoid,-0.1637004720521449
reputation,-0.16369131240881452
attendee,-0.16369131240881452
crush,-0.16369131240881452
lcd,0.16368558228728747
hygienic,-0.16367289678663202
acceleration,0.16366523296245808
dha,0.16366013882311023
timp,-0.16358040879602875
lactoferrin,-0.16358040879602875
gsk232802,-0.1635756342380858
scoliosis,-0.1635595421489972
diamicron,0.1635439454827528
gliclazide,0.1635439454827528
servier,0.1635439454827528
industrie,0.1635439454827528
fill,0.16352150661569564
greatly,-0.16351000953209638
jacobsen,-0.1634793458593993
subinfertile,-0.1634642984243007
regulary,-0.1634642984243007
assign,0.1634586671584309
preferably,-0.16343629668238713
pvr,0.16342878848829165
cannabinoids,0.16341724435339752
pmz,0.16337688171372694
resuscitative,0.16337688171372694
centhaquin,0.16337688171372694
radiographic,0.16335924227134074
phobia,-0.16335895008546136
spinal,-0.16334321428736717
intertwining,0.1632839985650367
margaret,-0.16325052436897064
princess,-0.16325052436897064
classified,0.1631866380749277
giving,-0.1631704681655533
trypanosomiasis,0.16316220272675278
gonorrhea,0.16306564995042036
irish,0.1630477051931404
microbiology,0.1630477051931404
waterford,0.1630477051931404
rubuselite,0.1630477051931404
envisaged,0.1630477051931404
blackberry,0.1630477051931404
teagasc,0.1630477051931404
toxin,-0.1630396236867023
exerciser,-0.16300934704663503
maxillofacial,0.16299155960791237
sprycel,-0.16296257493181393
femara,-0.16296257493181393
happens,0.16294652146966498
etexilate,0.16291959984042678
rationalizing,-0.16288718754649337
inhomogeneous,-0.16288718754649337
eminent,-0.16288718754649337
spia,-0.16288718754649337
unannounced,-0.16288718754649337
pcb,-0.1628390836241992
anastomosis,0.1628238135453229
dilution,-0.16275212181228774
anterior,0.16270337026096077
adiposity,-0.16265491915151173
reactogenicity,0.1626436237931889
always,0.16262191589156133
mullerian,-0.1626177012520472
natriuretic,0.1625680959387479
progressing,0.162562866317277
cdc,0.1625473078458686
fortification,-0.16251771759673495
enalapril,-0.16241675864281474
favourable,-0.16239462291758275
diurnal,-0.1623657983347605
anesthetized,-0.16235976152599046
iliohypogastric,0.1623375235816929
goblet,0.1622519224050367
lacrimal,0.1622519224050367
metaplasia,0.1622519224050367
functioning7,0.1622519224050367
aggravates,0.1622519224050367
ments,0.1622519224050367
vigilant,0.1622519224050367
reportedly,0.1622519224050367
grittness,0.1622519224050367
disrupts,0.1622519224050367
resting,0.16224728152035844
interspace,0.1621710462173449
mk0773,0.1621691037512253
microalbuminuria,0.162162081380342
mend,0.162162081380342
athletic,0.162161441903958
disproportionally,-0.16213976937295274
betaine,0.16213778240173807
acl,0.1620931666293551
intensity,0.16208767145537817
obestatin,0.16206918011515328
16g,0.16206918011515328
synbiotic,0.16206918011515328
200ml,0.16206918011515328
asp015k,0.1620672065069608
keratoses,0.1620142359121583
violence,-0.16198689721941784
alloimmune,-0.1619343457780126
stair,-0.16193280365873564
cm326,0.1618975026692634
mononuclear,-0.16189009895298243
tr,-0.16188833027151592
fused,0.1618574913101776
ctv,0.1618574913101776
d98,0.1618574913101776
scid,0.1618292665365617
x1,0.1618292665365617
glue,0.16175626134721857
hepcidin,0.16175484463765322
bronchoalveolar,0.1616850298787519
apelin,0.16166008355924227
pyr1,0.16166008355924227
chorioamnionitis,-0.16157918126072096
dkf,0.16157018532697293
orthoses,-0.16154108082434676
ketaconazole,0.16147532800668732
atom,0.16147216165813144
nonsense,0.1614075630202117
gsk961081,0.16140452901540991
parity,-0.16140395350514608
heroin,0.16138839045432965
ofa,-0.16136063611073995
ew3153,0.16135283703641107
panasonic,0.16135283703641107
shenzhen,0.16135283703641107
bioelectrical,0.16135283703641107
noon,0.16135283703641107
confidentially,0.16135283703641107
seventh,0.16135283703641107
huami,0.16135283703641107
stis,0.1613510967408644
protrusion,-0.1613494889452548
paraprofessional,-0.161332314126117
recognised,0.16128836011839304
backscatter,0.16124727995292754
leukemic,0.1612270007508833
mvv,0.1612270007508833
gravidarum,-0.1611920050157504
urinary,0.16117938148193886
paxman,-0.1611592623551624
lodivixx,0.16100342347475705
benefited,-0.16099892994239542
deviation,0.16099828313321476
ketogenic,0.16090929402677975
enhances,-0.16088450048016714
t2dm,0.1608402548615439
chiropractic,-0.1608177066429419
workout,0.16066814729790402
decidualisation,-0.16061200773700676
zhou,-0.16061200773700676
synchronicity,-0.16061200773700676
gnainsky,-0.16061200773700676
almog,-0.16061200773700676
vvct,-0.16059758750641623
unaware,0.1605856415384174
sn,0.16058395541613377
helfer,-0.16058347522851577
backdrop,0.1605653193105546
ranolazine,-0.1605543342633104
cect5713,-0.16052552479484394
figure,0.16052439129973445
madrid,-0.16050010890415836
mechanosensitivity,-0.16050010890415836
torrejon,-0.16050010890415836
ulnt1,-0.16050010890415836
invades,0.160481921188439
eg12014,-0.16047320661324593
bpi,0.16044221214178775
therapeutically,-0.16043971123976164
portal,0.16043865421274553
mineralization,-0.16043132763405946
collagenase,-0.1604019898706802
leaflet,-0.16038298512334087
jump,-0.16035720131734338
profiling,0.16033849591485638
periareolar,0.1603249697400917
ddec,-0.16026428412377303
rhg,-0.16026428412377303
pursuing,-0.16025631941295254
lyft,-0.16025631941295254
submalar,-0.16025631941295254
zygomatic,-0.16025631941295254
volyme,-0.16025631941295254
oily,0.160221364569713
exerted,0.16021797988441971
lessening,-0.16021702689520845
portable,-0.16020769047837308
ecopipam,0.16020651160810825
ingest,0.16018565294008888
drowsiness,0.16015805206402953
beaumont,-0.16015251430261407
ken,-0.16015251430261407
diokno,-0.16015251430261407
snm,-0.16015251430261407
ananias,-0.16015251430261407
reactivity,-0.16012519813838158
underweight,-0.1601153829066431
custirsen,0.16006636249480055
trichomonal,-0.16006311754293817
gc1119,0.16004167674021705
rigid,0.16003586478072226
vedic,-0.15998631843958439
mastication,-0.1599810741697391
ditropanâ,-0.15992562908569544
detrolâ,-0.15992562908569544
sweating,-0.15992317445593587
dy,0.15990750145227728
periodization,0.15990750145227728
alternatingly,0.15990750145227728
biologist,0.15990750145227728
periodized,0.15990750145227728
nlpe,0.15990750145227728
bafmd,0.15990750145227728
trainability,0.15990750145227728
adaptability,0.15990750145227728
vascufit,0.15990750145227728
mirnas,0.15990750145227728
innervation,0.15990474532987398
facilitates,0.159794526399471
160mg,0.1597201469943763
designee,-0.15964489229283654
tiny,0.15964286090331906
tenaculum,-0.15963182302265785
utilising,-0.1596087134970082
equol,-0.15958047301259073
vera,0.15957521958728288
oxidized,-0.15953677122721757
renewed,-0.15953154983133094
incorporated,0.15943891942404906
praevia,-0.1594388524240458
facilitated,0.15939432826561167
warmer,-0.15932579208696626
pbc,-0.15931208915192444
bereavement,-0.15931208915192444
widow,-0.15931208915192444
psb,0.15927906304685557
toe,0.15927906304685557
kruskal,0.15925860846725853
qt,-0.15925068782402993
glucagonotropic,0.1592490734272679
mcci,0.15924154310914818
allodynia,-0.1592029503335009
wether,-0.1592029503335009
generalised,-0.1592029503335009
inertial,0.1591661683391978
bbt,0.1591661683391978
mvt,0.1591661683391978
ifmax,0.1591661683391978
league,0.15912328425787722
narrative,0.15908044491860737
levothyroxine,-0.1590104545748712
dtc,-0.1590104545748712
mdp,-0.1590104545748712
99tc,-0.1590104545748712
guar,-0.15900091542379308
dermical,-0.1589529097081592
ubiquitous,-0.15884644729162378
bit,-0.15883571474527214
dynamometry,0.15880394074896503
affective,0.1587813580238378
excised,-0.1587801838831618
world,-0.15870301129928724
aries,0.15869193286176198
suturing,-0.15866240375238777
lrp,0.15862718215701088
proleukin,0.1586226533714112
aldesleukin,0.1586226533714112
beginning,-0.15860471694659492
galantamine,0.15859793379139117
bay60,0.15858440970623788
cricket,0.15851317768711914
authorization,0.15850321545550752
bracing,0.15847374866545832
protruding,0.15847374866545832
carinatum,0.15847374866545832
chondro,0.15847374866545832
pectus,0.15847374866545832
aesthetical,0.15847374866545832
psi,0.15847374866545832
excavatum,0.15847374866545832
manubrial,0.15847374866545832
glove,-0.15846512447772407
individualizable,0.15843677963602237
golfer,0.15843677963602237
underestimated,0.15843677963602237
emsapplication,0.15843677963602237
transcervical,-0.15842999343606712
fulfilled,0.15837329293078886
creme,-0.15836857020555145
karma,-0.15836857020555145
endoxifen,-0.15836857020555145
mbq,0.15836124001931917
aminolevulinic,-0.1583563253047317
collected,0.15831511640860155
rigorous,-0.1582718949203907
p110α,-0.1581897491902767
constitutively,-0.1581897491902767
xl147,-0.1581897491902767
pertuzumab,-0.15818138496516093
toxicology,-0.15817406215004665
vaccine,-0.15817307530462044
ethical,0.1581610940921577
hn019,-0.15815463891321044
ncfm,-0.15815463891321044
litesse,-0.15815463891321044
nm97,-0.15815463891321044
agal,-0.15815463891321044
synergic,-0.15815463891321044
unflavored,-0.15815463891321044
ddv,-0.15815150635221714
projection,-0.15815150635221714
graston,-0.15815150635221714
fppa,-0.15815150635221714
gmed,-0.15815150635221714
photographic,-0.1581194217043277
lymphoma,0.1580965807272068
finally,-0.15806441777803182
variant,0.15804987474093546
chemical,0.15804981500808526
darifenacin,0.1580056862698533
housebound,0.1580004940723056
stark,0.1580004940723056
xuan,-0.1579992666246962
hydrocarbon,-0.1579992666246962
coal,-0.1579992666246962
nan,-0.1579992666246962
yun,-0.1579992666246962
yuan,-0.1579992666246962
badge,-0.1579992666246962
polycyclic,-0.1579992666246962
wei,-0.1579992666246962
smoky,-0.1579992666246962
rhd,-0.1579555172548779
nutrigenomic,0.15780095911225367
caffeoylquinic,0.15780095911225367
hil,0.15780095911225367
ilex,0.15780095911225367
tereré,0.15780095911225367
richness,0.15780095911225367
dicaffeoylquinic,0.15780095911225367
paraguariensis,0.15780095911225367
chimarrao,0.15780095911225367
cumulative,0.15773293608443026
attributable,0.15772352403552525
fair,-0.15770272054359993
direction,-0.15770094911327837
cholecaliferol,0.15767429568129096
r213,0.15767429568129096
raloxifenel,0.15767429568129096
colloid,-0.15766446907565373
updated,-0.157661992668997
border,-0.15765535294806754
assessor,-0.15759514568027536
bms747158,0.15759312085136765
mtct,-0.15752853022448884
geared,-0.15741447316676144
bay81,0.15736182204083526
m99,-0.1573535024092354
glenwood,0.1573239506656042
epo,-0.15730217023960652
substantive,-0.15728426515530836
serbian,0.1572407392591879
slovenian,0.1572407392591879
ga,-0.15723376354176383
cenerimod,0.15722647476271107
tn,-0.15717527531252837
ceftriaxone,0.15716726200298
dôme,-0.15711049341708724
antecedent,-0.15711049341708724
secretary,-0.15711049341708724
gestity,-0.15711049341708724
puy,-0.15711049341708724
rotterdam,-0.15710079577247635
achievement,-0.1570985737754039
compromise,-0.15708080044873995
retarded,0.1570795382276299
crossed,0.1570690511758467
leave,-0.1570664555620489
paraplatin,0.15706528825396224
25th,-0.15704824436253428
differing,-0.15704183173034145
tdp,0.15702056821870328
tartrate,0.15701289042778294
book,-0.15695649730479053
vitally,-0.15695649730479053
mbf,-0.15695649730479053
reinstatement,0.15695591026113304
devastating,-0.1569534775866212
coagulate,0.15687460157634953
vaporize,0.15687460157634953
york,0.15686431366172152
sulfites,0.1568572737750173
toradol,0.1568572737750173
tubing,0.1568572737750173
donate,0.1568572737750173
rifaximin,0.15679756993902916
traveller,0.15679756993902916
traveler,0.15679756993902916
bismuth,0.15679756993902916
fueled,0.15679756993902916
salicylate,0.15679756993902916
prospect,0.15679756993902916
cbi,-0.15676640583453214
williams,0.15670124135989885
enanthate,0.15668951680740592
triac,0.15668084432997995
allan,0.15668084432997995
rth,0.15668084432997995
dudley,0.15668084432997995
mct8,0.15668084432997995
ahds,0.15668084432997995
herndon,0.15668084432997995
walnut,-0.15666844025340537
impulse,0.1565277197150351
amniocentesis,-0.1565094757906855
eicosapentaenoic,0.15644437858402904
secretion,0.15632444976348409
rejection,0.15631315591413025
portia,-0.15627425273027362
responder,-0.15616365530029958
disappearance,-0.15603993366015811
ttm,-0.15602711561532262
exemplar,0.15599979885410425
jugal,0.15598354768381242
tlh,-0.15594670927642268
despair,-0.15593150588231827
dasatinib,-0.15591834843670882
rectopexy,-0.15590295593111742
incompetent,-0.1558778149474319
acetylcysteine,0.15584518887943805
multiply,-0.1558348736257726
surplus,-0.1557983420004251
pave,0.15575591661713006
eradicating,0.15574054920246974
glycol,0.1557116732504772
indirectly,-0.1557113797254288
trademark,0.1556482660957293
excessively,-0.1555723095417791
republic,0.15554507672797954
congo,0.15554507672797954
democratic,0.15554507672797954
purchased,0.1554943878416784
ivp,-0.15548748338066723
maintain,0.1554858226276821
wear,-0.15546818981584415
bay,0.15543962618917476
broaden,0.15542326399115514
24hr,0.15542326399115514
skeleton,0.15542326399115514
springboard,0.15542326399115514
sociodemographically,-0.155414361556633
tetanus,-0.15540504305344638
dyslipidemias,0.15537105574471616
rabasa,-0.15532911321717052
adiposopathy,-0.15532911321717052
karelis,-0.15532911321717052
muho,-0.15532911321717052
mho,-0.15532911321717052
lhoret,-0.15532911321717052
fexinidazole,0.15529975717559016
13th,-0.15528349045441778
hl,0.15523794463195026
sol,0.15523794463195026
warrior,0.15523794463195026
atn,0.15523794463195026
luna,0.15523794463195026
cct,0.15523794463195026
hermanos,0.15523794463195026
favouring,-0.15521563325753104
urogynecology,-0.15519909423720432
contrary,-0.15516654597705176
coexisting,0.15515245705010103
wakefulness,0.15515245250628168
pai,-0.15512462020771906
pharmacist,0.15509203121841583
casei,0.15506357153855355
shed,-0.15500057187048644
alrv5xr,0.15498621209124186
conditioner,0.15498621209124186
nutriment,0.15498621209124186
shampoo,0.15498621209124186
1ml,0.15498621209124186
embolization,0.15497010921623555
beninese,-0.1549419691528644
tasp,-0.1549419691528644
pearl,-0.15492282377607924
tabriz,-0.15492282377607924
zahravi,-0.15492282377607924
silicon,-0.1549208369321659
nearby,-0.15491165084522698
actoplus,0.15487291943496345
simulating,0.15486103320195596
tsui,-0.15485970540007915
twitch,-0.15485970540007915
